Channel,Date,Text news,link
https://t.me/rbc_news,2025-11-23 17:55:08+00:00,"**Полный **[**текст плана ЕС**](https://www.rbc.ru/politics/23/11/2025/692342a89a7947208d24f715?utm_source=telegram&utm_medium=messenger&utm_campaign=rbc_news&utm_content=692342a89a7947208d24f715)**, который опубликовала газета The Telegraph:**

1. Прекращение войны и договорённости, которые гарантируют недопущение ее повторения, для установления постоянной основы устойчивого мира и безопасности.

2. Обе стороны конфликта обязуются заключить полное и безоговорочное прекращение огня в воздухе, на суше и на море.

3. Обе стороны незамедлительно начинают переговоры о том, как технически реализовать мониторинг прекращения огня с участием США и европейских стран.

4. Под руководством США вводится международный мониторинг прекращения огня, который ведется силами партнеров Украины. Мониторинг будет преимущественно дистанционным с использованием спутников, дронов и других технологических средств с гибкой наземной компонентой для расследования предполагаемых нарушений.

5. Будет создан механизм, через который стороны смогут подавать отчеты о нарушениях прекращения огня и обсуждать корректирующие меры.

6. Россия безусловно возвращает всех депортированных и незаконно перемещенных украинских детей. Процесс будет проходить при поддержке международных партнеров.

7. Стороны конфликта обменивают всех военнопленных (по принципу «всех на всех»). Россия освобождает всех гражданских задержанных.

8. После обеспечения устойчивости прекращения огня стороны предпринимают меры для гуманитарного облегчения ситуации, включая семейные визиты через линию боевого соприкосновения.

9. Суверенитет Украины уважается и подтверждается. Украина не принуждается к нейтралитету.

10. Украина получает прочные юридически обязательные гарантии безопасности, в том числе — от США (аналог соглашения, подобного статье 5 Устава НАТО) для предотвращения будущей агрессии.

11. На Вооруженные силы Украины и оборонную промышленность страны не накладывается никаких ограничений, включая международное сотрудничество.

12. Страны-гаранты будут представлять собой специальную группу европейских и готовых присоединиться неевропейских стран. Украина свободна решать самостоятельно вопросы присутствия, вооружения и операций дружественных вооруженных сил, приглашённых правительством Украины на ее территорию.

13. Членство Украины в НАТО зависит от консенсуса внутри Альянса.

14. Украина становится членом ЕС.

15. Украина готова оставаться безъядерным государством в рамках ДНЯО.

16. Территориальные вопросы будут обсуждаться и решаться после полного и безусловного прекращения огня.

17. Переговоры о территориях начинаются с позиций от текущей линии соприкосновения.

18. После согласования территориальных вопросов и Россия, и Украина обязуются не изменять их силой.

19. Украина восстанавливает контроль над Запорожской АЭС (с участием США), а также над Каховской дамбой. Будет создан механизм передачи контроля.

20. Украина получает беспрепятственный проход по Днепру и контроль над Кинбурнской косой.

21. Украина и ее партнеры осуществляют экономическое сотрудничество без ограничений.

22. Украина будет полностью восстановлена и получит финансовую компенсацию, включая средства за счет российских суверенных активов, которые останутся замороженными до компенсации ущерба Украине.

23. Санкции, введённые против России с 2014 года, могут быть постепенно и частично смягчены после достижения устойчивого мира и с возможностью возобновления в случае нарушения мирного соглашения (механизм «snapback»).

24. Начнутся отдельные переговоры по европейской архитектуре безопасности с участием всех государств ОБСЕ.

__Фото: John Moore / Getty Images__

🐚 РБК в [**Telegram**](https://t.me/+TWkNpYxFVos5YmRi) и [**MAX**](https://max.ru/rbc)",https://t.me/rbc_news/136447
https://t.me/rbc_news,2025-11-23 17:35:57+00:00,"Госсекретарь США Марко Рубио [заявил](https://www.rbc.ru/politics/23/11/2025/69233fab9a7947b6d5ad47d1?utm_source=telegram&utm_medium=messenger&utm_campaign=rbc_news&utm_content=69233fab9a7947b6d5ad47d1), что в рамках переговоров с украинской делегацией в Женеве **прошла «самая продуктивная и значимая встреча с начала процесса».**

Он также сообщил, что более подробная информация появится позднее, и пообещал вечером сообщить о результатах переговоров.

Глава офиса Владимира Зеленского Андрей Ермак, возглавляющий украинскую делегацию, подтвердил, что был достигнут «хороший прогресс».

__Фото: Emma Farge / Reuters__

🐚 РБК в [**Telegram**](https://t.me/+TWkNpYxFVos5YmRi) и [**MAX**](https://max.ru/rbc)",https://t.me/rbc_news/136446
https://t.me/rbc_news,2025-11-23 17:21:32+00:00,"**The Telegraph **[**опубликовала**](https://www.rbc.ru/politics/23/11/2025/692340319a7947b6d5ad47d6?utm_source=telegram&utm_medium=messenger&utm_campaign=rbc_news&utm_content=692340319a7947b6d5ad47d6)** полный текст плана Евросоюза по урегулированию конфликта на Украине.**

Документ состоит из 24 пунктов. Согласно ему, территориальные переговоры будут вестись по текущей линии боевого соприкосновения, Украина также получает юридически подкрепленные гарантии безопасности, в том числе от США, по аналогии со статьей 5 Устава НАТО.

🐚 РБК в [**Telegram**](https://t.me/+TWkNpYxFVos5YmRi) и [**MAX**](https://max.ru/rbc)",https://t.me/rbc_news/136445
https://t.me/rbc_news,2025-11-23 17:05:08+00:00,"Европа [подготовила](https://www.rbc.ru/politics/23/11/2025/692334919a794704ee0c98ae?utm_source=telegram&utm_medium=messenger&utm_campaign=rbc_news&utm_content=692334919a794704ee0c98ae) встречное предложение к 28-пунктному мирному плану американского президента Дональда Трампа, Reuters ознакомился с планом, передает The Independent.

Документ предлагает ограничить численность украинской армии в «мирное время» до 800 тыс. военнослужащих, а также содержит положение о том, что «НАТО соглашается не размещать на постоянной основе войска под своим командованием на территории Украины в мирное время».

«Вступление Украины в НАТО зависит от консенсуса членов альянса, которого в настоящее время не существует», — говорится также в документе.

Кроме этого, согласно европейскому предложению, Украина получит «финансовую компенсацию, в том числе за счет замороженных российских суверенных активов, которые останутся заблокированными до тех пор, пока Россия не возместит ущерб Украине».

В рамках предложения Украина получит от США гарантии безопасности, аналогичные ст. 5 Вашингтонского договора о коллективной обороне, согласно которому, нападение на одного члена НАТО, воспринимается как нападения на всех участника альянса.

🐚 РБК в [**Telegram**](https://t.me/+TWkNpYxFVos5YmRi) и [**MAX**](https://max.ru/rbc)",https://t.me/rbc_news/136444
https://t.me/rbc_news,2025-11-23 16:40:43+00:00,**Главные новости к вечеру — на телеканале РБК **🐚,https://t.me/rbc_news/136443
https://t.me/rbc_news,2025-11-23 16:13:21+00:00,"Ситуация вокруг американского мирного плана по урегулированию украинского конфликта [меняется ежечасно](https://www.rbc.ru/politics/23/11/2025/692324d99a7947024bfb501b?utm_source=telegram&utm_medium=messenger&utm_campaign=rbc_news&utm_content=692324d99a7947024bfb501b), сообщил газете The Financial Times западный источник.

В воскресенье, 23 ноября, в Женеве Украина, США и европейские представители обсуждают мирный план американского президента Дональда Трампа. В Европе и Украине подготовили поправки в первоначальный вариант плана.

Ранее Трамп также сказал, что его предложение не является окончательным вариантом. По словам участника переговоров, предложение представляет собой «живой документ» и США готовы учесть замечания украинской и европейской сторон.

Тем не менее, как отметил один западный чиновник, говоря о позиции США, «сохраняется значительная неопределенность», а «ситуация меняется ежечасно».

🐚 РБК в [**Telegram**](https://t.me/+TWkNpYxFVos5YmRi) и [**MAX**](https://max.ru/rbc)",https://t.me/rbc_news/136442
https://t.me/rbc_news,2025-11-23 15:52:04+00:00,"Мирный план США по урегулированию конфликта на Украине соответствует большинству ключевых приоритетов Украины, [заявил](https://www.rbc.ru/rbcfreenews/692320869a794759bd4e893e?utm_source=telegram&utm_medium=messenger&utm_campaign=rbc_news&utm_content=692320869a794759bd4e893e) секретарь украинского Совета национальной безопасности и обороны Рустем Умеров.

«Текущая редакция документа, хотя и находится на завершающем этапе согласования, уже отражает большинство ключевых украинских приоритетов».

Умеров добавил, что ожидает дальнейшего прогресса на переговорах, начавшихся 23 ноября, между представителями США, Украины и стран Европы относительно возможных параметров соглашения. 

__Фото: Nina Liashonok / Keystone Press Agency / Global Look Press__

🐚 РБК в [**Telegram**](https://t.me/+TWkNpYxFVos5YmRi) и [**MAX**](https://max.ru/rbc)",https://t.me/rbc_news/136441
https://t.me/rbc_news,2025-11-23 15:31:07+00:00,"Канцлер Германии Фридрих Мерц [выразил сомнения](https://www.rbc.ru/rbcfreenews/69230f259a7947ebed037e96?utm_source=telegram&utm_medium=messenger&utm_campaign=rbc_news&utm_content=69230f259a7947ebed037e96), что согласие по предложенному США плану урегулирования конфликта на Украине будет достигнуто до 27 ноября. Об этом политик заявил на саммите G20 в Йоханнесбурге, передает Reuters.

«Президент [США Дональд] Трамп планирует достичь соглашения к четвергу [27 ноября]. Мы пока очень далеки от этого. Это не значит, что достичь соглашения совершенно невозможно, но я скептически отношусь к возможности такого исхода, учитывая нынешние разногласия».

🐚 РБК в [**Telegram**](https://t.me/+TWkNpYxFVos5YmRi) и [**MAX**](https://max.ru/rbc)",https://t.me/rbc_news/136440
https://t.me/rbc_news,2025-11-23 15:11:10+00:00,"Глава «Сбера» Герман Греф 19 ноября на конференции AI Journey объявил, что банк до 1 января сократит до 20% сотрудников центрального аппарата, чья эффективность оценивалась искусственным интеллектом. По его словам, для оценки проектов использовалась специальная мультиагентная система ИИ. Ее выводы были затем перепроверены командой экспертов, которая подтвердила их на 80%. 

В 2025 году банк уже сократил более 13,5 тыс. сотрудников, включая IT-персонал, в связи с внедрением ИИ. Решение Сбербанка об оптимизации штата с использованием ИИ отражает глобальный тренд, который наблюдается сейчас во многих крупных компаниях мира, поясняет ректор университета управления «ТИСБИ» Дмитрий Поляков. Важно понимать, что речь идет не о революционном переломе, а об эволюции подходов к управлению персоналом, говорит он. 

Согласно исследованию международной консалтинговой компании Gartner, 71% опрошенных глав кадровых служб сообщили, что уже используют технологии для оптимизации процессов оценки персонала.

Принцип работы таких систем основан на анализе обширного массива данных — от количественных показателей KPI до поведенческих паттернов, проявляющихся в корпоративной переписке и участии в совещаниях. Теоретически это обеспечивает беспристрастность и единые критерии оценки для всех сотрудников. Однако на практике внедрение ИИ в кадровые процессы сопровождается серьезными рисками.

Важно понимать, что аналитические выводы нейросети не являются самостоятельным юридическим основанием для увольнения. Как напоминают юристы, сотрудники сохраняют право оспаривать такие решения и защищать свои интересы в соответствии с Трудовым кодексом РФ.

**В чем риски вмешательства ИИ в кадровые вопросы и как сотруднику защитить свою работу от алгоритма — **[**читайте в подписке РБК**](https://pro.rbc.ru/demo/691f01e19a7947a8876590ee?utm_source=telegram&utm_medium=messenger&utm_campaign=rbc_news&utm_content=691f01e19a7947a8876590ee)**.**

__Фото: Андрей Любимов / РБК__

🐚 РБК в [**Telegram**](https://t.me/+TWkNpYxFVos5YmRi) и [**MAX**](https://max.ru/rbc)",https://t.me/rbc_news/136439
https://t.me/rbc_news,2025-11-23 14:45:15+00:00,"Урсула фон дер Ляйен [**назвала**](https://www.rbc.ru/politics/23/11/2025/692306539a794745c35dfacd?utm_source=telegram&utm_medium=messenger&utm_campaign=rbc_news&utm_content=692306539a794745c35dfacd)** условия ЕС по урегулированию конфликта на Украине**. Полный текст заявления председателя Еврокомиссии опубликован на сайте исполнительного органа ЕС.

«Мы согласовали ключевые элементы, необходимые для справедливого и прочного мира и суверенитета Украины».

Фон дер Ляйен выделила три из них:

▪️ границы «не могут изменяться силой»;
▪️ ЕС против ограничений в отношении Вооруженных сил Украины, которые могут оставить страну «уязвимой для будущей агрессии и тем самым подорвать европейскую безопасность»;
▪️ центральная роль ЕС в обеспечении мира для Украины «должна получить полное отражение».

Кроме этого, «европейская судьба» Украины должна начинаться с восстановления страны. Далее необходима ее интеграция в европейский рынок и оборонно-промышленную базу. В конечном счете, произойдет вступление Украины в ЕС.

«Ключевой элемент, который должен быть частью любого соглашения, — возвращение каждого украинского ребенка <...> Мы должны поместить этих детей на вершину глобальной повестки дня», — добавила фон дер Ляйен.

Президент Владимир Путин отвергал обвинения в адрес России в похищении украинских детей. По словам главы государства, детей не похищали, а спасали, вывозя из зоны боевых действий. В свою очередь глава МИД Сергей Лавров заявил, что большая часть людей из переданного на переговорах в Стамбуле украинской стороной списка 339 детей, якобы вывезенных Россией, оказались либо взрослыми, либо находятся вне территории России.

__Фото: Pierre Crom / Getty Images__

🐚 РБК в [**Telegram**](https://t.me/+TWkNpYxFVos5YmRi) и [**MAX**](https://max.ru/rbc)",https://t.me/rbc_news/136438
https://t.me/rbc_news,2025-11-23 14:24:38+00:00,"Трамп заявил, что власти Украины не поблагодарили США за приложенные усилия по достижению мира.

«Руководство» Украины не выразило никакой благодарности за наши усилия, а Европа продолжает покупать нефть у России». 

Республиканец отметил, что Соединенные Штаты продолжают продавать «огромные партии оружия» НАТО для распространения на Украину.

🐚 РБК в [**Telegram**](https://t.me/+TWkNpYxFVos5YmRi) и [**MAX**](https://max.ru/rbc)",https://t.me/rbc_news/136437
https://t.me/rbc_news,2025-11-23 14:06:26+00:00,"Специалисты экстренных служб [**потушили**](https://www.rbc.ru/rbcfreenews/692310dc9a79472e1f9400ca?utm_source=telegram&utm_medium=messenger&utm_campaign=rbc_news&utm_content=692310dc9a79472e1f9400ca)** пожар на Шатурской ГРЭС**, **подвергшейся налету беспилотников**. Об этом сообщил губернатор Московской области Андрей Воробьев.

«Пожар на ГРЭС ликвидирован. Сейчас идет дотушивание и охлаждение, полная ликвидация последствий запланирована к 17:00».

Глава региона отметил, что специалисты работают над восстановлением теплоснабжения в больнице.

«Уже начали монтаж врезок в теплотрассу, в течение двух часов запустим циркуляцию. Параллельно запускаем подачу тепла в микрорайон Керва».

🐚 РБК в [**Telegram**](https://t.me/+TWkNpYxFVos5YmRi) и [**MAX**](https://max.ru/rbc)",https://t.me/rbc_news/136436
https://t.me/rbc_news,2025-11-23 13:21:54+00:00,"Украина и ее европейские союзники [будут настаивать](https://www.rbc.ru/politics/23/11/2025/6922fa459a7947b4d76777b7?utm_source=telegram&utm_medium=messenger&utm_campaign=rbc_news&utm_content=6922fa459a7947b4d76777b7) на том, чтобы переговоры с Россией о любых территориальных обменах прошли только после прекращения огня вдоль нынешней линии соприкосновения, сообщили Bloomberg источники, знакомые с предложением.

По их данным, идея будет представлена США во время переговоров в Швейцарии.

Кроме этого, украинская делегация и европейские представители требуют от США гарантий безопасности, аналогичных ст. 5 о взаимной обороне НАТО, согласно которой нападение на одного участника альянса воспринимается как нападение на всех. Украинцы также требуют использования замороженных активов России для восстановления и компенсации Киеву.

Европейский план предполагает, что США получат компенсацию за гарантии, которые они предоставят, а российские активы останутся замороженными до тех пор, пока Москва не согласится возместить ущерб Украине. При этом санкции с России будут снимать поэтапно, если будут соблюдены условия плана, уточнила газета.

__Фото: Diego Fedele / Getty Images__

🐚 РБК в [**Telegram**](https://t.me/+TWkNpYxFVos5YmRi) и [**MAX**](https://max.ru/rbc)",https://t.me/rbc_news/136435
https://t.me/rbc_news,2025-11-23 12:52:01+00:00,"**Мир способен идти к прогрессу без участия США**, [заявил](https://www.rbc.ru/rbcfreenews/6922e12f9a794704ac0b8b7c?from=short_news?utm_source=telegram&utm_medium=messenger&utm_campaign=rbc_news&utm_content=6911b3669a79476edca32bb5) премьер-министр Канады Марк Карни на пресс-конференции в Йоханнесбурге в рамках саммита G20.

«На саммите G20 в этом году собрались страны, представляющие три четверти населения мира, две трети мирового ВВП и три четверти мировой торговли. И это без официального участия Соединенных Штатов. Это напоминает о том, что центр тяжести в мировой экономике смещается», — сказал Карни.

Он подчеркнул, что, если ХХ век характеризовался «концентрацией капитала, производства и власти», то нынешнее время выдвинуло на первый план распространение технологий, энергии и влияния, за счет «подъема стран Юга и новой роли средних держав, таких как Канада, в многосторонних соглашениях, выгодных для всех».

Карни отметил, что консенсус, достигнутый на встрече лидеров G20 имеет большое значение, несмотря на бойкот со стороны Трампа. Канадский премьер также подчеркнул, что не даст президенту США диктовать правила.

__Фото: Marco Longari / Reuters

__🐚 РБК в [**Telegram**](https://t.me/+TWkNpYxFVos5YmRi) и [**MAX**](https://max.ru/rbc)",https://t.me/rbc_news/136434
https://t.me/rbc_news,2025-11-23 12:21:12+00:00,"**Эрдоган заявил, что рассчитывает провести телефонные переговоры с Путиным в понедельник. 
**
«На этой неделе Владимир Зеленский был гостем Турции, завтра у нас ожидаются телефонные переговоры с господином Владимиром Путиным», – заявил турецкий лидер. 

Он также отметил, что планирует созвониться с Дональдом Трампом после разговора с Владимиром Путиным.

🐚 РБК в [**Telegram**](https://t.me/+TWkNpYxFVos5YmRi) и [**MAX**](https://max.ru/rbc)",https://t.me/rbc_news/136433
https://t.me/rbc_news,2025-11-23 12:00:33+00:00,"**Минобороны **[**впервые**](https://www.rbc.ru/politics/23/11/2025/6922efe59a79477d837308a6?from=short_news?utm_source=telegram&utm_medium=messenger&utm_campaign=rbc_news&utm_content=6911b3669a79476edca32bb5)** сообщило об уничтожении дронов в Архангельской области**. Средства противовоздушной обороны уничтожили **два украинских беспилотника** над Архангельской областью, отметило ведомство. Ранее регион в сводках министерства не упоминался.

Дроны были сбиты в период с 9:00 до 13:00 мск. Помимо Архангельской области атаке также подвергся Московский регион, где были сбиты три дрона, в том числе два, летевших в направлении Москвы. Еще три БПЛА уничтожили в Белгородской области, два — над территорией Калужской области.

Местный портал «29. ru» пишет, что **жители Архангельска столкнулись с проблемами с мобильным интернетом**. В региональном правительстве ранее объяснили, что временные ограничения на передачу данных связаны с «мероприятиями, направленными на обеспечение безопасности жителей Архангельской области».

🐚 РБК в [**Telegram**](https://t.me/+TWkNpYxFVos5YmRi) и [**MAX**](https://max.ru/rbc)",https://t.me/rbc_news/136432
https://t.me/rbc_news,2025-11-23 11:54:01+00:00,"**Администрация Трампа готовит план **[**переговоров с Россией,**](https://www.rbc.ru/politics/23/11/2025/6922e8749a79470251718749?from=short_news?utm_source=telegram&utm_medium=messenger&utm_campaign=rbc_news&utm_content=6911b3669a79476edca32bb5)** посвященных урегулированию между Москвой и Киевом,** сообщает The New York Times со ссылкой на американского чиновника.

Эти переговоры пройдут отдельно от женевских, где 23 ноября встречаются представители США, Украины и стран Европы для обсуждения мирного плана Вашингтона.

О том, что Соединенные Штаты готовятся к скорой встрече с Россией, также сообщил CNN, не уточняя, где и когда она может пройти. Колумнист The Washington Post Дэвид Игнатиус допустил, что, **если в Женеве будет достигнут прогресс, Уиткофф может отправиться с планом к Путину**, «но, возможно, не сразу». В Кремле сообщали, что в Москве готовы принять спецпосланника «в любой момент».

__Фото: Kylie Cooper / Reuters

__🐚 РБК в [**Telegram**](https://t.me/+TWkNpYxFVos5YmRi) и [**MAX**](https://max.ru/rbc)",https://t.me/rbc_news/136431
https://t.me/rbc_news,2025-11-23 11:26:32+00:00,"**Украинская делегация, назначенная Зеленским, начала работу в Женеве**, сообщил глава офиса президента Украины Андрей Ермак. 

«Провел первую встречу с советниками по вопросам национальной безопасности лидеров Великобритании, Франции и Германии. <…> Следующая встреча – с делегацией США. Настроены очень конструктивно»

Ермак подчеркнул, что сегодня пройдет ряд встреч в разных форматах.

🐚 РБК в [**Telegram**](https://t.me/+TWkNpYxFVos5YmRi) и [**MAX**](https://max.ru/rbc)",https://t.me/rbc_news/136430
https://t.me/rbc_news,2025-11-23 10:56:42+00:00,"**Спецпосланник президента США Стив Уиткофф и госсекретарь Марко Рубио **[прибыли](https://www.rbc.ru/rbcfreenews/6922e3b99a79477d3cfc3826?from=short_news?utm_source=telegram&utm_medium=messenger&utm_campaign=rbc_news&utm_content=6911b3669a79476edca32bb5)** в Женеву для обсуждения разработанного Вашингтоном мирного плана по урегулированию конфликта на Украине**, сообщил Reuters со ссылкой на американского чиновника.

По его информации, накануне состоялись также «позитивные и конструктивные переговоры» между официальными лицами США и Украины.

В Женеве пройдут переговоры между Соединенными Штатами и Украиной по поводу предложенного Вашингтоном плана. По данным CNN, туда уже прилетел министр армии США Дэниел Дрисколл. The Guardian называет его новым спецпредставителем американского президента по Украине на фоне сообщений о предстоящей отставке Кита Келлога. 

🐚 РБК в [**Telegram**](https://t.me/+TWkNpYxFVos5YmRi) и [**MAX**](https://max.ru/rbc)",https://t.me/rbc_news/136429
https://t.me/rbc_news,2025-11-23 10:10:01+00:00,"**Национальное антикоррупционное бюро Украины готовит обвинение секретарю Совета национальной безопасности и обороны (СНБО), экс-министру обороны Рустему Умерову, **[сообщил](https://www.rbc.ru/politics/23/11/2025/6922d8209a794724608cee79?from=short_news?utm_source=telegram&utm_medium=messenger&utm_campaign=rbc_news&utm_content=6911b3669a79476edca32bb5) в телеграм-канале депутат Верховной рады и член партии «Европейская солидарность» Алексей Гончаренко.

Как утверждает нардеп, главе СНБО вменяют хищение государственных средств. «Кроме этого, на Рустема Умерова записана часть «общака», выведенная в страны Персидского залива», — пишет он.

«Не буду называть «кличку» Умерова на записях. Сами догадаетесь», — добавил Гончаренко.

НАБУ в течение последних нескольких дней обнародовало данные о расследовании коррупционного дела в сфере энергетики, в том числе записи прослушки разговоров. 

__Фото: Руслан Канюка / Keystone Press Agency / Global Look Press

__🐚 РБК в [**Telegram**](https://t.me/+TWkNpYxFVos5YmRi) и [**MAX**](https://max.ru/rbc)",https://t.me/rbc_news/136428
https://t.me/rbc_news,2025-11-23 09:38:01+00:00,"**Обманывая представителей разных возрастных категорий, мошенники **[**используют**](https://www.rbc.ru/rbcfreenews/6922c3e49a79475d8db31709?from=short_news?utm_source=max&utm_medium=messenger&utm_campaign=rbc_news)** одинаковые базовые приемы — давление, ложные авторитеты и выманивание денег, — но подстраивают легенды под возраст жертвы, **сообщили в МВД. 

Как рассказали в киберполиции, мошенники чаще обманывают подростков через онлайн-игры и соцсети, выдавая себя за администраторов или стримеров. С ними мошенники используют в том числе запугивание, придумывая «уголовные дела» или «угрозы семье».
Молодым людям в возрасте от 18 до 25 лет предлагают фейковые подработки и инвестиции, требуют «активационные платежи» и используют схемы с «взломом Госуслуг».

Пожилых людей мошенники втягивают в многоходовые схемы с имитацией взлома сервисов и последующими поддельными звонками якобы из банка или ФСБ и используют классическую легенду «родственник в беде».Опасны и «проверки» от якобы сотрудников ЖЭКа или почты, предупредили в МВД.

__Фото: Михаил Гребенщиков/ РБК

__🐚 РБК в [**Telegram**](https://t.me/+TWkNpYxFVos5YmRi) и [**MAX**](https://max.ru/rbc)",https://t.me/rbc_news/136427
https://t.me/rbc_news,2025-11-23 09:12:36+00:00,"**ПВО сбила еще один летевший на Москву беспилотник**, сообщил Собянин.",https://t.me/rbc_news/136426
https://t.me/rbc_news,2025-11-23 09:07:06+00:00,"**Российские военные взяли под контроль Петровское в ДНР, а также Тихое и Отрадное в Днепропетровской области, **сообщили в Минобороны. 

🐚 РБК в [**Telegram**](https://t.me/+TWkNpYxFVos5YmRi) и [**MAX**](https://max.ru/rbc)",https://t.me/rbc_news/136425
https://t.me/rbc_news,2025-11-23 08:45:21+00:00,"**План урегулирования между Россией и Украиной, подготовленный США, предусматривает возможность передачи Киеву ракет Tomahawk после окончания военных действий,** [сообщает](https://www.rbc.ru/politics/23/11/2025/69229a6b9a794751e789b128?from=short_news?utm_source=telegram&utm_medium=messenger&utm_campaign=rbc_news&utm_content=6911b3669a79476edca32bb5) колумнист The Washington Post Дэвид Игнатиус со ссылкой на источники.

По словам собеседников WP, администрация США признает, что гарантии безопасности Украине, которые содержатся в плане из 28 пунктов, «недостаточно прочные». Они допускают, что президент Дональд Трамп может пересмотреть положение об ограничении численности ВСУ до 600 тыс. человек.

Что касается Tomahawk, как сообщают источники Игнатиуса, американские чиновники рассматривают возможность их отправки Украине в качестве альтернативы размещению европейских войск на территории страны в качестве «силы сдерживания» после прекращения огня.

🐚 РБК в [**Telegram**](https://t.me/+TWkNpYxFVos5YmRi) и [**MAX**](https://max.ru/rbc)",https://t.me/rbc_news/136424
https://t.me/rbc_news,2025-11-23 08:40:12+00:00,"**В аэропорту Внуково введены временные ограничения на взлет и посадку самолетов для обеспечения безопасности полетов**, сообщает Росавиация.

🐚 РБК в [**Telegram**](https://t.me/+TWkNpYxFVos5YmRi) и [**MAX**](https://max.ru/rbc)",https://t.me/rbc_news/136423
https://t.me/rbc_news,2025-11-23 08:22:46+00:00,"**Европейский вариант мирного урегулирования между Россией и Украиной **[**подразумевает,**](https://www.rbc.ru/politics/23/11/2025/6922b2cf9a7947ad5b72f36e?from=from_main_1?utm_source=telegram&utm_medium=messenger&utm_campaign=rbc_news&utm_content=6911b3669a79476edca32bb5)** что на украинские вооруженные силы не будут наложены какие-либо ограничения**, сообщает The Washington Post со ссылкой на копию документа.

Лидеры ЕС подготовили свой проект в ответ на представленный США план из 28 пунктов, один из которых предусматривает ограничение численности ВСУ до 600 тыс. человек. WP приводит также другие положения европейского плана, согласно которым:

▪️Украина вернет контроль над Запорожской атомной электростанцией и Каховской ГЭС;
▪️Украина получит возможность «беспрепятственного прохода» по реке Днепр и контроль над Кинбурнской косой(полоса суши на Кинбурнском полуострове между Днепровско-Бугским лиманом и Ягорлыцким заливом в устье Днепра; с лета 2022 года находится под контролем российских войск);
▪️другие территориальные вопросы будут урегулированы после прекращения огня.

__Фото: Reuters__

🐚 РБК в [**Telegram**](https://t.me/+TWkNpYxFVos5YmRi) и [**MAX**](https://max.ru/rbc)",https://t.me/rbc_news/136422
https://t.me/rbc_news,2025-11-23 08:00:34+00:00,"**Читайте самые интересные публикации за неделю:
**
🔵**Сам ты инвестор!  
**[Эксперт по валюте назвал условие для обвала курса рубля
](https://t.me/selfinvestor/23586)
🔵**AUTONEWS
**[Кому нужно срочно поменять права. Этих водителей ждут штрафы
](https://t.me/anrbc/14029)
🔵**РБК Деньги
**[Какие переводы по СБП будут проверять банки с 1 января
](https://t.me/rbc_pro/4731)
🔵**РБК Спорт
**[Глава МОК прокомментировала политическое вмешательство в спорт
](https://t.me/rbc_sport/30073)
🔵**РБК Недвижимость
**[До 63%: сколько жилья в новостройках курортов России покупают приезжие
](https://t.me/realty_rbc/6409)
🔵**РБК Life
**[Пранкеры обошли охрану Лувра и повесили свой портрет в зале с «Джокондой»
](https://t.me/rbc_life/11080)
🔵**РБК Вино
**[Вино на свидании: как избежать ошибок и как оценить партнера
](https://t.me/rbc_wine/4505)
🔵**РБК Тренды
**[Меньше радоваться: что такое дофаминовое голодание и кому оно пригодится
](https://t.me/rbc_trends/12514)
🔵**РБК Крипто
**[Биткоин обвалился, это уже дно или еще нет? Самые обсуждаемые аргументы за и против
](https://t.me/RBCCrypto/21011) 
🔵**РБК Крипто. Форум
**[Что интересного на «РБК Крипто. Форум». Подборка горячих тем, эфиры с экспертами и обзоры рынка
](https://t.me/RBCCrypto/20980)
🔵**РБК Стиль
**[Гид по Ташкенту: где жить, где есть, что посмотреть 
](https://t.me/rbcstyle/5140)
🔵**Таманцев. В итоге 
**[«Смута», «Заря» и «Лихо»: новые видеоигры с русским культурным кодом
](https://t.me/tamantsev_v_itoge/308)
🔵**PR с РБК Компании
**[8 фильмов для вдохновения и поиска креативных идей
](https://t.me/companiesrbc/391)
🔵**РБК Медианавигатор 
**[Нужно ли дизайнеру в медиа уметь верстать?
](https://t.me/rbc_medianavigator/265)
🔵**Дело в тебе
**[Как понять, что вы не на своем месте
](https://t.me/trends_education/1770)
📁 [**Папка со всеми Telegram-каналами РБК**](https://t.me/addlist/JWdvnvk5xHk0YjRi)",https://t.me/rbc_news/136421
https://t.me/rbc_news,2025-11-23 07:38:05+00:00,"**Секретарь Совета национальной безопасности и обороны (СНБО) Украины Рустем Умеров на встрече с американскими чиновниками во Флориде допустил, что Зеленский готов пойти на компромисс в вопросе территорий — **[**уступить часть Донбасса**](https://www.rbc.ru/politics/23/11/2025/6922a9f79a7947f1eea8e4ae?from=short_news?utm_source=telegram&utm_medium=messenger&utm_campaign=rbc_news&utm_content=6911b3669a79476edca32bb5)** в обмен на мирное соглашение**, пишет колумнист The Washington Post Дэвид Игнатиус.

Игнатиус ссылается на источники, знакомые с ходом переговоров о мирном плане США из 28 пунктов. По словам собеседников, Умеров также заявил, что Украина может согласиться на предусмотренное этим планом ограничение численности армии 600 тыс. человек.

При этом, пишет WP, США готовы пересмотреть пункт об ограничении численности армии, который вызвал резкую реакцию Украины и стран Европы.

__Фото: Sean Gallup / Getty Images

__🐚 РБК в [**Telegram**](https://t.me/+TWkNpYxFVos5YmRi) и [**MAX**](https://max.ru/rbc)",https://t.me/rbc_news/136420
